PeakID (cmd=annotatePeaks.pl consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_1062	XIII	810889	811146	+	0	NA	promoter-TSS (YMR272C)	protein_coding-promoter-TSS (YMR272C)	-72	YMR272W-B	YMR272W-B	YMR272W-B			YMR272W-B			protein_coding
Interval_904	XII	444956	445155	+	0	NA	promoter-TSS (YLR152C)	protein_coding-promoter-TSS (YLR152C)	-367	YLR152C	YLR152C	YLR152C			YLR152C			protein_coding
Interval_581	VII	654077	654358	+	0	NA	promoter-TSS (YGR088W)	protein_coding-promoter-TSS (YGR088W)	-417	YGR088W	YGR088W	YGR088W			CTT1			protein_coding
Interval_994	XIII	183838	184064	+	0	NA	promoter-TSS (YML045W)	protein_coding-promoter-TSS (YML045W)	17	tG(GCC)M	tG(GCC)M	tG(GCC)M			tG(GCC)M			tRNA
Interval_1161	XV	55084	55814	+	0	NA	promoter-TSS (YOL142W)	protein_coding-promoter-TSS (YOL142W)	-109	YOL142W	YOL142W	YOL142W			RRP40			protein_coding
Interval_479	VI	82019	82509	+	0	NA	promoter-TSS (YFL026W)	protein_coding-promoter-TSS (YFL026W)	-316	YFL026W	YFL026W	YFL026W			STE2			protein_coding
Interval_415	V	241963	242970	+	0	NA	promoter-TSS (YER045C)	protein_coding-promoter-TSS (YER045C)	-714	YER046W	YER046W	YER046W			SPO73			protein_coding
Interval_558	VII	506665	506869	+	0	NA	promoter-TSS (YGR005C)	protein_coding-promoter-TSS (YGR005C)	-202	YGR007W	YGR007W	YGR007W			ECT1			protein_coding
Interval_1083	XIV	57556	58243	+	0	NA	promoter-TSS (YNL306W)	protein_coding-promoter-TSS (YNL306W)	-256	YNL306W	YNL306W	YNL306W			MRPS18			protein_coding
Interval_443	V	400775	401169	+	0	NA	promoter-TSS (YER119C)	protein_coding-promoter-TSS (YER119C)	-130	YER119C	YER119C	YER119C			AVT6			protein_coding
Interval_208	IV	392507	392825	+	0	NA	promoter-TSS (YDL035C)	protein_coding-promoter-TSS (YDL035C)	-609	YDL035C	YDL035C	YDL035C			GPR1			protein_coding
Interval_428	V	295047	295734	+	0	NA	promoter-TSS (YER069W)	protein_coding-promoter-TSS (YER069W)	-20	YER069W	YER069W	YER069W			ARG5,6			protein_coding
Interval_553	VII	433107	433937	+	0	NA	promoter-TSS (YGL034C)	protein_coding-promoter-TSS (YGL034C)	57	YGL034C	YGL034C	YGL034C			YGL034C			protein_coding
Interval_801	XI	143243	143523	+	0	NA	promoter-TSS (YKL164C)	protein_coding-promoter-TSS (YKL164C)	-564	YKL164C	YKL164C	YKL164C			PIR1			protein_coding
Interval_676	VIII	422388	422863	+	0	NA	promoter-TSS (YHR161C)	protein_coding-promoter-TSS (YHR161C)	-339	YHR161C	YHR161C	YHR161C			YAP1801			protein_coding
Interval_1121	XIV	415613	416575	+	0	NA	TTS (YNL111C)	protein_coding-TTS (YNL111C)	1208	YNL111C	YNL111C	YNL111C			CYB5			protein_coding
Interval_589	VII	726475	726967	+	0	NA	promoter-TSS (YGR117C)	protein_coding-promoter-TSS (YGR117C)	-242	YGR117C	YGR117C	YGR117C			YGR117C			protein_coding
Interval_528	VII	271186	272272	+	0	NA	promoter-TSS (YGL125W)	protein_coding-promoter-TSS (YGL125W)	732	YGL126W	YGL126W	YGL126W			SCS3			protein_coding
Interval_201	IV	330400	331057	+	0	NA	promoter-TSS (YDL070W)	protein_coding-promoter-TSS (YDL070W)	-281	YDL072C	YDL072C	YDL072C			YET3			protein_coding
Interval_336	IX	96413	96781	+	0	NA	promoter-TSS (YIL134W)	protein_coding-promoter-TSS (YIL134W)	128	YIL134C-A	YIL134C-A	YIL134C-A			YIL134C-A			protein_coding
Interval_821	XI	317052	317427	+	0	NA	promoter-TSS (YKL064W)	protein_coding-promoter-TSS (YKL064W)	-182	YKL065C	YKL065C	YKL065C			YET1			protein_coding
Interval_173	IV	87157	87469	+	0	NA	promoter-TSS (YDL207W)	protein_coding-promoter-TSS (YDL207W)	-87	YDL209C	YDL209C	YDL209C			CWC2			protein_coding
Interval_322	IV	1493123	1493418	+	0	NA	promoter-TSS (snR84)	snoRNA-promoter-TSS (snR84)	-244	snR84	snR84	snR84			snR84			snoRNA
Interval_870	XII	65399	65765	+	0	NA	promoter-TSS (YLL037W)	protein_coding-promoter-TSS (YLL037W)	-375	YLL039C	YLL039C	YLL039C			UBI4			protein_coding
Interval_634	VII	1069381	1070198	+	0	NA	promoter-TSS (YGR287C)	protein_coding-promoter-TSS (YGR287C)	-504	YGR288W	YGR288W	YGR288W			MAL13			protein_coding
Interval_567	VII	557674	557873	+	0	NA	promoter-TSS (YGR035C)	protein_coding-promoter-TSS (YGR035C)	208	YGR035W-A	YGR035W-A	YGR035W-A			YGR035W-A			protein_coding
Interval_680	VIII	466916	467208	+	0	NA	promoter-TSS (YHR180C-B)	protein_coding-promoter-TSS (YHR180C-B)	0	YHR180C-B	YHR180C-B	YHR180C-B			YHR180C-B			protein_coding
Interval_20	I	180910	181465	+	0	NA	promoter-TSS (tL(CAA)A)	tRNA-promoter-TSS (tL(CAA)A)	46	tL(CAA)A	tL(CAA)A	tL(CAA)A			SUP56			tRNA
Interval_1194	XV	384721	385096	+	0	NA	promoter-TSS (YOR028C)	protein_coding-promoter-TSS (YOR028C)	308	YOR029W	YOR029W	YOR029W			YOR029W			protein_coding
Interval_658	VIII	209036	209479	+	0	NA	promoter-TSS (YHR050W-A)	protein_coding-promoter-TSS (YHR050W-A)	-218	YHR050W-A	YHR050W-A	YHR050W-A			YHR050W-A			protein_coding
Interval_1262	XVI	24718	24949	+	0	NA	promoter-TSS (YPL273W)	protein_coding-promoter-TSS (YPL273W)	-254	YPL273W	YPL273W	YPL273W			SAM4			protein_coding
Interval_1271	XVI	98900	99532	+	0	NA	promoter-TSS (YPL239W)	protein_coding-promoter-TSS (YPL239W)	-268	YPL239W	YPL239W	YPL239W			YAR1			protein_coding
Interval_1156	XIV	783429	784178	+	0	NA	promoter-TSS (YNR077C)	protein_coding-promoter-TSS (YNR077C)	-262	YNR077C	YNR077C	YNR077C			YNR077C			protein_coding
Interval_328	IX	6	211	+	0	NA	promoter-TSS (YIL177W-A)	protein_coding-promoter-TSS (YIL177W-A)	-738	YIL177W-A	YIL177W-A	YIL177W-A			YIL177W-A			protein_coding
Interval_240	IV	652393	652674	+	0	NA	Intergenic	Intergenic	-1074	YDR099W	YDR099W	YDR099W			BMH2			protein_coding
Interval_718	X	195326	196153	+	0	NA	promoter-TSS (YJL115W)	protein_coding-promoter-TSS (YJL115W)	-548	YJL115W	YJL115W	YJL115W			ASF1			protein_coding
Interval_1266	XVI	66822	67814	+	0	NA	promoter-TSS (YPL255W)	protein_coding-promoter-TSS (YPL255W)	-407	YPL255W	YPL255W	YPL255W			BBP1			protein_coding
Interval_656	VIII	175011	175403	+	0	NA	promoter-TSS (YHR032W-A)	protein_coding-promoter-TSS (YHR032W-A)	12	YHR032W-A	YHR032W-A	YHR032W-A			YHR032W-A			protein_coding
Interval_245	IV	699550	699921	+	0	NA	promoter-TSS (YDR123C)	protein_coding-promoter-TSS (YDR123C)	-267	YDR123C	YDR123C	YDR123C			INO2			protein_coding
Interval_935	XII	713206	713495	+	0	NA	promoter-TSS (YLR287C-A)	protein_coding-promoter-TSS (YLR287C-A)	-192	YLR287C-A	YLR287C-A	YLR287C-A			RPS30A			protein_coding
Interval_318	IV	1461532	1462082	+	0	NA	promoter-TSS (YDR506C)	protein_coding-promoter-TSS (YDR506C)	22	tL(CAA)D	tL(CAA)D	tL(CAA)D			tL(CAA)D			tRNA
Interval_364	IX	291849	292338	+	0	NA	promoter-TSS (YIL031W)	protein_coding-promoter-TSS (YIL031W)	224	YIL032C	YIL032C	YIL032C			YIL032C			protein_coding
Interval_1152	XIV	759298	759609	+	0	NA	promoter-TSS (YNR067C)	protein_coding-promoter-TSS (YNR067C)	-354	YNR067C	YNR067C	YNR067C			DSE4			protein_coding
Interval_12	I	70964	71508	+	0	NA	promoter-TSS (YAL038W)	protein_coding-promoter-TSS (YAL038W)	-550	YAL038W	YAL038W	YAL038W			CDC19			protein_coding
Interval_714	X	159758	160408	+	0	NA	promoter-TSS (YJL133C-A)	protein_coding-promoter-TSS (YJL133C-A)	-236	YJL133C-A	YJL133C-A	YJL133C-A			YJL133C-A			protein_coding
Interval_852	XI	571057	571444	+	0	NA	promoter-TSS (YKR068C)	protein_coding-promoter-TSS (YKR068C)	-341	YKR068C	YKR068C	YKR068C			BET3			protein_coding
Interval_434	V	322988	323875	+	0	NA	TTS (SRG1)	ncRNA-TTS (SRG1)	745	YER081W	YER081W	YER081W			SER3			protein_coding
Interval_1005	XIII	253141	253777	+	0	NA	promoter-TSS (YML007C-A)	protein_coding-promoter-TSS (YML007C-A)	-187	YML007C-A	YML007C-A	YML007C-A			YML007C-A			protein_coding
Interval_388	V	15738	16406	+	0	NA	promoter-TSS (YEL071W)	protein_coding-promoter-TSS (YEL071W)	-283	YEL071W	YEL071W	YEL071W			DLD3			protein_coding
Interval_574	VII	598928	599254	+	0	NA	promoter-TSS (YGR055W)	protein_coding-promoter-TSS (YGR055W)	-326	YGR055W	YGR055W	YGR055W			MUP1			protein_coding
Interval_1035	XIII	498471	498741	+	0	NA	TTS (YMR116C)	protein_coding-TTS (YMR116C)	902	YMR115W	YMR115W	YMR115W			MGR3			protein_coding
Interval_88	II	458332	458700	+	0	NA	promoter-TSS (YBR109C)	protein_coding-promoter-TSS (YBR109C)	-92	YBR109W-A	YBR109W-A	YBR109W-A			YBR109W-A			protein_coding
Interval_863	XII	11026	11973	+	0	NA	promoter-TSS (YLL065W)	protein_coding-promoter-TSS (YLL065W)	-227	YLL065W	YLL065W	YLL065W			YLL065W			protein_coding
Interval_590	VII	733147	733732	+	0	NA	promoter-TSS (YGR121C)	protein_coding-promoter-TSS (YGR121C)	27	YGR121W-A	YGR121W-A	YGR121W-A			YGR121W-A			protein_coding
Interval_284	IV	1156282	1156481	+	0	NA	promoter-TSS (YDR342C)	protein_coding-promoter-TSS (YDR342C)	-453	YDR342C	YDR342C	YDR342C			HXT7			protein_coding
Interval_765	X	623053	623720	+	0	NA	promoter-TSS (YJR104C)	protein_coding-promoter-TSS (YJR104C)	-195	YJR105W	YJR105W	YJR105W			ADO1			protein_coding
Interval_596	VII	771987	772277	+	0	NA	promoter-TSS (YGR142W)	protein_coding-promoter-TSS (YGR142W)	-322	YGR142W	YGR142W	YGR142W			BTN2			protein_coding
Interval_1322	XVI	591258	591586	+	0	NA	promoter-TSS (YPR015C)	protein_coding-promoter-TSS (YPR015C)	-396	YPR015C	YPR015C	YPR015C			YPR015C			protein_coding
Interval_466	V	551073	551431	+	0	NA	promoter-TSS (YER180C)	protein_coding-promoter-TSS (YER180C)	106	tI(AAU)E2	tI(AAU)E2	tI(AAU)E2			tI(AAU)E2			tRNA
Interval_585	VII	677599	678026	+	0	NA	promoter-TSS (YGR097W)	protein_coding-promoter-TSS (YGR097W)	-883	YGR097W	YGR097W	YGR097W			ASK10			protein_coding
Interval_924	XII	611609	612130	+	0	NA	promoter-TSS (YLR235C)	protein_coding-promoter-TSS (YLR235C)	61	YLR235C	YLR235C	YLR235C			YLR235C			protein_coding
Interval_472	VI	31068	31327	+	0	NA	promoter-TSS (YFL051C)	protein_coding-promoter-TSS (YFL051C)	-657	YFL051C	YFL051C	YFL051C			YFL051C			protein_coding
Interval_28	II	5656	6374	+	0	NA	exon (YBL109W, exon 1 of 1)	protein_coding-exon (YBL109W, exon 1 of 1)	225	YBL109W	YBL109W	YBL109W			YBL109W			protein_coding
Interval_971	XII	1071485	1071937	+	0	NA	promoter-TSS (YLR466C-A)	protein_coding-promoter-TSS (YLR466C-A)	-1	YLR466C-B	YLR466C-B	YLR466C-B			YLR466C-B			protein_coding
Interval_1200	XV	446562	447090	+	0	NA	promoter-TSS (YOR064C)	protein_coding-promoter-TSS (YOR064C)	-88	YOR064C	YOR064C	YOR064C			YNG1			protein_coding
Interval_1135	XIV	559199	560861	+	0	NA	TTS (tT(AGU)N2)	tRNA-TTS (tT(AGU)N2)	216	YNL036W	YNL036W	YNL036W			NCE103			protein_coding
Interval_337	IX	99441	99914	+	0	NA	promoter-TSS (YIL133C)	protein_coding-promoter-TSS (YIL133C)	-261	YIL133C	YIL133C	YIL133C			RPL16A			protein_coding
Interval_1048	XIII	652711	654100	+	0	NA	promoter-TSS (YMR194C-A)	protein_coding-promoter-TSS (YMR194C-A)	-269	YMR194C-A	YMR194C-A	YMR194C-A			YMR194C-A			protein_coding
Interval_996	XIII	195819	196477	+	0	NA	promoter-TSS (YML039W)	protein_coding-promoter-TSS (YML039W)	22	tP(UGG)M	tP(UGG)M	tP(UGG)M			SUF7			tRNA
Interval_823	XI	326650	328305	+	0	NA	promoter-TSS (YKL060C)	protein_coding-promoter-TSS (YKL060C)	10	YKL060C	YKL060C	YKL060C			FBA1			protein_coding
Interval_1097	XIV	174415	174908	+	0	NA	promoter-TSS (YNL250W)	protein_coding-promoter-TSS (YNL250W)	-346	YNL251C	YNL251C	YNL251C			NRD1			protein_coding
Interval_1052	XIII	701177	701376	+	0	NA	promoter-TSS (YMR216C)	protein_coding-promoter-TSS (YMR216C)	-237	YMR216C	YMR216C	YMR216C			SKY1			protein_coding
Interval_890	XII	323161	323403	+	0	NA	promoter-TSS (YLR092W)	protein_coding-promoter-TSS (YLR092W)	-262	YLR092W	YLR092W	YLR092W			SUL2			protein_coding
Interval_1299	XVI	378383	378898	+	0	NA	promoter-TSS (YPL090C)	protein_coding-promoter-TSS (YPL090C)	-245	YPL090C	YPL090C	YPL090C			RPS6A			protein_coding
Interval_844	XI	518200	519284	+	0	NA	promoter-TSS (YKR040C)	protein_coding-promoter-TSS (YKR040C)	-176	YKR040C	YKR040C	YKR040C			YKR040C			protein_coding
Interval_1177	XV	216190	216883	+	0	NA	promoter-TSS (YOL059W)	protein_coding-promoter-TSS (YOL059W)	-399	YOL060C	YOL060C	YOL060C			MAM3			protein_coding
Interval_662	VIII	255967	256444	+	0	NA	promoter-TSS (YHR077C)	protein_coding-promoter-TSS (YHR077C)	-155	YHR078W	YHR078W	YHR078W			YHR078W			protein_coding
Interval_114	II	706899	707298	+	0	NA	promoter-TSS (YBR243C)	protein_coding-promoter-TSS (YBR243C)	-305	YBR243C	YBR243C	YBR243C			ALG7			protein_coding
Interval_617	VII	930986	931241	+	0	NA	promoter-TSS (tG(GCC)G2)	tRNA-promoter-TSS (tG(GCC)G2)	-90	tG(GCC)G2	tG(GCC)G2	tG(GCC)G2			tG(GCC)G2			tRNA
Interval_1227	XV	742158	742717	+	0	NA	promoter-TSS (YOR211C)	protein_coding-promoter-TSS (YOR211C)	-473	YOR212W	YOR212W	YOR212W			STE4			protein_coding
Interval_400	V	106810	107272	+	0	NA	promoter-TSS (YEL024W)	protein_coding-promoter-TSS (YEL024W)	-219	YEL024W	YEL024W	YEL024W			RIP1			protein_coding
Interval_615	VII	914832	915158	+	0	NA	promoter-TSS (YGR210C)	protein_coding-promoter-TSS (YGR210C)	-246	YGR211W	YGR211W	YGR211W			ZPR1			protein_coding
Interval_1066	XIII	867403	867671	+	0	NA	promoter-TSS (YMR300C)	protein_coding-promoter-TSS (YMR300C)	-446	YMR300C	YMR300C	YMR300C			ADE4			protein_coding
Interval_697	X	60207	60746	+	0	NA	promoter-TSS (YJL198W)	protein_coding-promoter-TSS (YJL198W)	-294	YJL199C	YJL199C	YJL199C			MBB1			protein_coding
Interval_468	V	569807	570650	+	0	NA	promoter-TSS (YER188C-A)	protein_coding-promoter-TSS (YER188C-A)	-321	YER188C-A	YER188C-A	YER188C-A			YER188C-A			protein_coding
Interval_603	VII	809669	810142	+	0	NA	promoter-TSS (YGR161C)	protein_coding-promoter-TSS (YGR161C)	-322	YGR161W-C	YGR161W-C	YGR161W-C			YGR161W-C			protein_coding
Interval_1125	XIV	444330	444715	+	0	NA	promoter-TSS (YNL096C)	protein_coding-promoter-TSS (YNL096C)	-207	YNL096C	YNL096C	YNL096C			RPS7B			protein_coding
Interval_178	IV	117147	117619	+	0	NA	promoter-TSS (YDL191W)	protein_coding-promoter-TSS (YDL191W)	-281	YDL191W	YDL191W	YDL191W			RPL35A			protein_coding
Interval_990	XIII	158872	159360	+	0	NA	promoter-TSS (YML058W)	protein_coding-promoter-TSS (YML058W)	-267	YML058W	YML058W	YML058W			SML1			protein_coding
Interval_437	V	349239	349935	+	0	NA	promoter-TSS (YER094C)	protein_coding-promoter-TSS (YER094C)	-241	YER094C	YER094C	YER094C			PUP3			protein_coding
Interval_654	VIII	148737	149159	+	0	NA	promoter-TSS (YHR021C)	protein_coding-promoter-TSS (YHR021C)	-277	YHR021W-A	YHR021W-A	YHR021W-A			ECM12			protein_coding
Interval_1316	XVI	527047	527284	+	0	NA	promoter-TSS (YPL014W)	protein_coding-promoter-TSS (YPL014W)	-282	YPL015C	YPL015C	YPL015C			HST2			protein_coding
Interval_293	IV	1233742	1233941	+	0	NA	promoter-TSS (YDR379C-A)	protein_coding-promoter-TSS (YDR379C-A)	-324	YDR379C-A	YDR379C-A	YDR379C-A			SDH6			protein_coding
Interval_1323	XVI	594041	594236	+	0	NA	promoter-TSS (YPR017C)	protein_coding-promoter-TSS (YPR017C)	-221	YPR017C	YPR017C	YPR017C			DSS4			protein_coding
Interval_912	XII	514721	515149	+	0	NA	promoter-TSS (YLR179C)	protein_coding-promoter-TSS (YLR179C)	-222	YLR179C	YLR179C	YLR179C			YLR179C			protein_coding
Interval_128	III	61428	61767	+	0	NA	promoter-TSS (YCL034W)	protein_coding-promoter-TSS (YCL034W)	-61	YCL034W	YCL034W	YCL034W			LSB5			protein_coding
Interval_380	IX	394824	395184	+	0	NA	promoter-TSS (PWR1)	ncRNA-promoter-TSS (PWR1)	87	YIR020W-A	YIR020W-A	YIR020W-A			YIR020W-A			protein_coding
Interval_287	IV	1174340	1175949	+	0	NA	promoter-TSS (YDR349C)	protein_coding-promoter-TSS (YDR349C)	-685	tM(CAU)D	tM(CAU)D	tM(CAU)D			EMT1			tRNA
Interval_1246	XV	911870	912736	+	0	NA	promoter-TSS (YOR319W)	protein_coding-promoter-TSS (YOR319W)	133	YOR318C	YOR318C	YOR318C			YOR318C			protein_coding
Interval_1364	XVI	901510	901858	+	0	NA	promoter-TSS (YPR184W)	protein_coding-promoter-TSS (YPR184W)	-360	YPR184W	YPR184W	YPR184W			GDB1			protein_coding
Interval_205	IV	366179	366429	+	0	NA	promoter-TSS (YDL049C)	protein_coding-promoter-TSS (YDL049C)	-430	YDL049C	YDL049C	YDL049C			KNH1			protein_coding
Interval_407	V	174698	175041	+	0	NA	promoter-TSS (YER011W)	protein_coding-promoter-TSS (YER011W)	-379	YER011W	YER011W	YER011W			TIR1			protein_coding
Interval_1301	XVI	404211	404698	+	0	NA	promoter-TSS (YPL081W)	protein_coding-promoter-TSS (YPL081W)	-371	YPL082C	YPL082C	YPL082C			MOT1			protein_coding
Interval_184	IV	198602	199907	+	0	NA	promoter-TSS (YDL143W)	protein_coding-promoter-TSS (YDL143W)	478	YDL144C	YDL144C	YDL144C			YDL144C			protein_coding
Interval_143	III	163266	164271	+	0	NA	promoter-TSS (YCR024C-A)	protein_coding-promoter-TSS (YCR024C-A)	88	YCR025C	YCR025C	YCR025C			YCR025C			protein_coding
Interval_350	IX	183285	183486	+	0	NA	promoter-TSS (YIL095W)	protein_coding-promoter-TSS (YIL095W)	128	tI(AAU)I1	tI(AAU)I1	tI(AAU)I1			tI(AAU)I1			tRNA
Interval_813	XI	230319	231750	+	0	NA	Intergenic	Intergenic	-1154	YKL110C	YKL110C	YKL110C			KTI12			protein_coding
Interval_880	XII	187327	187862	+	0	NA	promoter-TSS (YLR023C)	protein_coding-promoter-TSS (YLR023C)	-465	YLR023C	YLR023C	YLR023C			IZH3			protein_coding
Interval_375	IX	378218	378501	+	0	NA	promoter-TSS (YIR011C)	protein_coding-promoter-TSS (YIR011C)	-113	YIR011C	YIR011C	YIR011C			STS1			protein_coding
Interval_1244	XV	903814	904492	+	0	NA	promoter-TSS (YOR314W-A)	protein_coding-promoter-TSS (YOR314W-A)	-305	YOR314W-A	YOR314W-A	YOR314W-A			YOR314W-A			protein_coding
Interval_491	VI	191554	191940	+	0	NA	promoter-TSS (YFR020W)	protein_coding-promoter-TSS (YFR020W)	-134	tS(GCU)F	tS(GCU)F	tS(GCU)F			tS(GCU)F			tRNA
Interval_384	IX	439141	439888	+	0	NA	Intergenic	Intergenic	-1335	YIR044C	YIR044C	YIR044C			YIR044C			pseudogene
Interval_559	VII	516172	516716	+	0	NA	promoter-TSS (YGR014W)	protein_coding-promoter-TSS (YGR014W)	-499	YGR014W	YGR014W	YGR014W			MSB2			protein_coding
Interval_977	XIII	25940	26830	+	0	NA	promoter-TSS (YML121W)	protein_coding-promoter-TSS (YML121W)	33	YML122C	YML122C	YML122C			YML122C			protein_coding
Interval_354	IX	215939	216602	+	0	NA	promoter-TSS (YIL076W)	protein_coding-promoter-TSS (YIL076W)	-317	YIL077C	YIL077C	YIL077C			YIL077C			protein_coding
Interval_228	IV	541791	542166	+	0	NA	promoter-TSS (YDR042C)	protein_coding-promoter-TSS (YDR042C)	-278	snR47	snR47	snR47			snR47			snoRNA
Interval_777	X	715942	716197	+	0	NA	promoter-TSS (YJR151C)	protein_coding-promoter-TSS (YJR151C)	-329	YJR151C	YJR151C	YJR151C			DAN4			protein_coding
Interval_932	XII	668935	669134	+	0	NA	promoter-TSS (YLR261C)	protein_coding-promoter-TSS (YLR261C)	-143	YLR262C	YLR262C	YLR262C			YPT6			protein_coding
Interval_646	VIII	103813	104181	+	0	NA	promoter-TSS (YHL001W)	protein_coding-promoter-TSS (YHL001W)	-280	YHL001W	YHL001W	YHL001W			RPL14B			protein_coding
Interval_1117	XIV	373476	375194	+	0	NA	promoter-TSS (YNL132W)	protein_coding-promoter-TSS (YNL132W)	357	YNL133C	YNL133C	YNL133C			FYV6			protein_coding
Interval_1309	XVI	463946	464192	+	0	NA	promoter-TSS (YPL048W)	protein_coding-promoter-TSS (YPL048W)	-230	YPL049C	YPL049C	YPL049C			DIG1			protein_coding
Interval_353	IX	210583	210881	+	0	NA	promoter-TSS (tI(AAU)I2)	tRNA-promoter-TSS (tI(AAU)I2)	67	tI(AAU)I2	tI(AAU)I2	tI(AAU)I2			tI(AAU)I2			tRNA
Interval_186	IV	212805	213037	+	0	NA	promoter-TSS (YDL138W)	protein_coding-promoter-TSS (YDL138W)	-430	YDL138W	YDL138W	YDL138W			RGT2			protein_coding
Interval_1085	XIV	68342	68808	+	0	NA	promoter-TSS (YNL298W)	protein_coding-promoter-TSS (YNL298W)	-340	YNL298W	YNL298W	YNL298W			CLA4			protein_coding
Interval_562	VII	534777	535210	+	0	NA	promoter-TSS (YGR027C)	protein_coding-promoter-TSS (YGR027C)	-535	YGR027C	YGR027C	YGR027C			RPS25A			protein_coding
Interval_218	IV	464993	465551	+	0	NA	promoter-TSS (YDR011W)	protein_coding-promoter-TSS (YDR011W)	111	YDR010C	YDR010C	YDR010C			YDR010C			protein_coding
Interval_13	I	72427	72864	+	0	NA	TTS (YAL037C-A)	protein_coding-TTS (YAL037C-A)	655	YAL037C-B	YAL037C-B	YAL037C-B			YAL037C-B			protein_coding
Interval_1247	XV	931252	931873	+	0	NA	promoter-TSS (YOR327C)	protein_coding-promoter-TSS (YOR327C)	-241	YOR328W	YOR328W	YOR328W			PDR10			protein_coding
Interval_1009	XIII	282930	283200	+	0	NA	promoter-TSS (YMR008C)	protein_coding-promoter-TSS (YMR008C)	-481	YMR008C	YMR008C	YMR008C			PLB1			protein_coding
Interval_908	XII	498220	498848	+	0	NA	promoter-TSS (YLR166C)	protein_coding-promoter-TSS (YLR166C)	-413	YLR167W	YLR167W	YLR167W			RPS31			protein_coding
Interval_362	IX	267843	268955	+	0	NA	promoter-TSS (YIL046W)	protein_coding-promoter-TSS (YIL046W)	90	YIL046W-A	YIL046W-A	YIL046W-A			YIL046W-A			protein_coding
Interval_521	VII	165099	166727	+	0	NA	promoter-TSS (YGL179C)	protein_coding-promoter-TSS (YGL179C)	-822	YGL179C	YGL179C	YGL179C			TOS3			protein_coding
Interval_522	VII	190712	191122	+	0	NA	promoter-TSS (YGL166W)	protein_coding-promoter-TSS (YGL166W)	-212	YGL166W	YGL166W	YGL166W			CUP2			protein_coding
Interval_848	XI	551010	551741	+	0	NA	promoter-TSS (YKR057W)	protein_coding-promoter-TSS (YKR057W)	-282	YKR057W	YKR057W	YKR057W			RPS21A			protein_coding
Interval_1230	XV	769606	770494	+	0	NA	promoter-TSS (YOR230W)	protein_coding-promoter-TSS (YOR230W)	-750	YOR230W	YOR230W	YOR230W			WTM1			protein_coding
Interval_319	IV	1468577	1469439	+	0	NA	promoter-TSS (YDR508C)	protein_coding-promoter-TSS (YDR508C)	-392	YDR510W	YDR510W	YDR510W			SMT3			protein_coding
Interval_807	XI	171381	171896	+	0	NA	promoter-TSS (YKL146W)	protein_coding-promoter-TSS (YKL146W)	-145	YKL146W	YKL146W	YKL146W			AVT3			protein_coding
Interval_544	VII	377110	377360	+	0	NA	promoter-TSS (YGL066W)	protein_coding-promoter-TSS (YGL066W)	-374	YGL066W	YGL066W	YGL066W			SGF73			protein_coding
Interval_1235	XV	832138	832781	+	0	NA	promoter-TSS (YOR271C)	protein_coding-promoter-TSS (YOR271C)	127	snR8	snR8	snR8			snR8			snoRNA
Interval_171	IV	76902	77191	+	0	NA	promoter-TSS (YDL214C)	protein_coding-promoter-TSS (YDL214C)	-501	YDL214C	YDL214C	YDL214C			PRR2			protein_coding
Interval_1169	XV	92914	93565	+	0	NA	promoter-TSS (YOL121C)	protein_coding-promoter-TSS (YOL121C)	-389	YOL121C	YOL121C	YOL121C			RPS19A			protein_coding
Interval_1145	XIV	642180	642543	+	0	NA	promoter-TSS (YNR009W)	protein_coding-promoter-TSS (YNR009W)	-329	YNR009W	YNR009W	YNR009W			NRM1			protein_coding
Interval_1077	XIV	6533	7336	+	0	NA	promoter-TSS (YNL337W)	protein_coding-promoter-TSS (YNL337W)	-231	YNL337W	YNL337W	YNL337W			YNL337W			protein_coding
Interval_1352	XVI	794182	794976	+	0	NA	promoter-TSS (YPR130C)	protein_coding-promoter-TSS (YPR130C)	-81	YPR131C	YPR131C	YPR131C			NAT3			protein_coding
Interval_253	IV	806135	806403	+	0	NA	promoter-TSS (YDR171W)	protein_coding-promoter-TSS (YDR171W)	-352	YDR171W	YDR171W	YDR171W			HSP42			protein_coding
Interval_1024	XIII	387917	388715	+	0	NA	promoter-TSS (YMR056C)	protein_coding-promoter-TSS (YMR056C)	-72	YMR056C	YMR056C	YMR056C			AAC1			protein_coding
Interval_329	IX	21694	22218	+	0	NA	TTS (YIL170W)	pseudogene-TTS (YIL170W)	2109	YIL170W	YIL170W	YIL170W			HXT12			pseudogene
Interval_1253	XV	1003139	1004302	+	0	NA	promoter-TSS (YOR354C)	protein_coding-promoter-TSS (YOR354C)	-495	YOR354C	YOR354C	YOR354C			MSC6			protein_coding
Interval_677	VIII	424134	424526	+	0	NA	TTS (YHR162W)	protein_coding-TTS (YHR162W)	606	YHR163W	YHR163W	YHR163W			SOL3			protein_coding
